Category,Subject,Ability Requirement,Detailed Instruction,Product Line,Product,Level,Training Material,Training Document Name,Link,Notes
Commissioning,Cold Commissioning,Familiar with the inspection items on the AC side,"Able to check the unqualified items based on the electrical connection of the liquid-cooled unit, complete the inspection report, and give suggestions for improvement",BESS,ST2752-UX-UD,L3,,,,FSE
Commissioning,Cold Commissioning,Familiar with the inspection items on the AC side,"Master the electrical connection inspection requirements of liquid-cooled units, and complete the unqualified judgment",BESS,ST2752-UX-UD,L2,,,,FSE
Commissioning,Cold Commissioning,Familiar with the inspection items on the AC side,"Master the external power supply voltage and phase sequence inspection requirements of the battery box and PCS, and complete the unqualified judgment",BESS,ST2752-UX-UD,L2,,,,FSE
Commissioning,Cold Commissioning,Familiar with the inspection items on the AC side,"Can check the unqualified items of the external power supply voltage and phase sequence of the battery box and PCS, complete the inspection report, and give suggestions for improvement",BESS,ST2752-UX-UD,L3,,,,FSE
Commissioning,Cold Commissioning,"Familiar with ground wiring inspection items
",Master the inspection requirements of grounding cable specifications and complete the unqualified judgment,BESS,ST2752-UX-UD,L2,,,,FSE
Commissioning,Cold Commissioning,"Familiar with ground wiring inspection items
","Able to check unqualified items based on grounding cable specifications, complete inspection reports, and give suggestions for improvement.",BESS,ST2752-UX-UD,L3,,,,FSE
Commissioning,Cold Commissioning,"Familiar with ground wiring inspection items
","Master the internal grounding requirements and connection reliability inspection, and be able to complete non-conforming judgments",BESS,ST2752-UX-UD,L2,,,,FSE
Commissioning,Cold Commissioning,"Familiar with ground wiring inspection items
",Able to complete the inspection report based on the unqualified items of the internal grounding inspection and give suggestions for improvement,BESS,ST2752-UX-UD,L3,,,,FSE
Commissioning,Cold Commissioning,"Familiar with ground wiring inspection items
","Able to check unqualified items based on the protective grounding of the chassis, complete the inspection report, and give suggestions for improvement",BESS,ST2752-UX-UD,L3,,,,FSE
Commissioning,Cold Commissioning,"Familiar with ground wiring inspection items
","Master the requirements of the chassis protective grounding and the inspection of the connection reliability, and complete the unqualified judgment",BESS,ST2752-UX-UD,L2,,,,FSE
Commissioning,Cold Commissioning,Familiar with RS485 communication wiring inspection items,Master the inspection requirements of RS485 communication cable specifications and complete the unqualified judgment,BESS,ST2752-UX-UD,L2,,,,FSE
Commissioning,Cold Commissioning,Familiar with RS485 communication wiring inspection items,"Able to check unqualified items based on RS485 communication cable specifications, complete the inspection report, and give suggestions for improvement
",BESS,ST2752-UX-UD,L3,,,,FSE
Commissioning,Cold Commissioning,Familiar with RS485 communication wiring inspection items,Master the RS485 communication cable connection inspection requirements and complete the unqualified judgment,BESS,ST2752-UX-UD,L2,,,,FSE
Commissioning,Cold Commissioning,Familiar with RS485 communication wiring inspection items,"Can check unqualified items based on RS485 communication cable connection, complete the inspection report, and give suggestions for improvement",BESS,ST2752-UX-UD,L3,,,,FSE
Commissioning,Cold Commissioning,Familiar with RS485 communication wiring inspection items,"Master the RS485 communication cable laying and length inspection requirements, and complete the unqualified judgment",BESS,ST2752-UX-UD,L2,,,,FSE
Commissioning,Cold Commissioning,Familiar with RS485 communication wiring inspection items,"Can check unqualified items based on RS485 communication cable laying and length, complete the inspection report, and give suggestions for improvement",BESS,ST2752-UX-UD,L3,,,,FSE
Commissioning,Cold Commissioning,Familiar with RS485 communication wiring inspection items,"Master the RS485 communication packet loss rate test and inspection, and complete the unqualified judgment",BESS,ST2752-UX-UD,L2,,,,FSE
Commissioning,"Hot Commissioning
",Familiar with the power-on steps,Master the power-on operation steps,BESS,ST2752-UX-UD,L1,Power on and off MOP,ST2752UD MOP L1 R01 - Power On and Off,https://sgusa3.sharepoint.com/:w:/r/sites/DMS/_layouts/15/Doc.aspx?sourcedoc=%7B51A3B6DD-1B6F-43F8-9F94-08A9CC4E8B28%7D&file=ST2752UD%20BESS%20Power-on%20Power-off%20Operation.docx&action=default&mobileredirect=true,FSE
Commissioning,Cold Commissioning,Familiar with RS485 communication wiring inspection items,"Can check unqualified items based on RS485 communication packet loss rate, complete the inspection report, and give suggestions for improvement",BESS,ST2752-UX-UD,L3,,,,FSE
Commissioning,"Hot Commissioning
",Familiar with initialization,"Be able to correctly select the country and corresponding address, and complete the initialization settings",BESS,ST2752-UX-UD,L1,,,,FSE
Commissioning,"Hot Commissioning
",Get familiar with running data checks,"Understand that the DC voltage, PCS negative pole-to-ground voltage, ISO value, AC voltage and other operating parameters need to be checked for the first power-on, and can determine whether the system operating parameters are normal",BESS,ST2752-UX-UD,L2,,,,FSE
Commissioning,"Hot Commissioning
",Familiar with parameter calibration,"Master LC, BCS, BMS, PCS parameter setting requirements, complete LC, BCS, BMS, PCS parameter setting",BESS,ST2752-UX-UD,L1,"LC, BSC, PCS, DCDC parameters introduction",,,FSE
Commissioning,"Hot Commissioning
",Master the use and calibration of basic functions,"Master the use of the system on/off function, and use the system on/off function correctly",BESS,ST2752-UX-UD,L1,Power on and off MOP,ST2752UD MOP L1 R01 - Power On and Off,https://sgusa3.sharepoint.com/:w:/r/sites/DMS/_layouts/15/Doc.aspx?sourcedoc=%7B51A3B6DD-1B6F-43F8-9F94-08A9CC4E8B28%7D&file=ST2752UD%20BESS%20Power-on%20Power-off%20Operation.docx&action=default&mobileredirect=true,FSE
Commissioning,"Hot Commissioning
",Master the use and calibration of basic functions,Can cooperate with EMS remote control test,BESS,ST2752-UX-UD,L2,,,,FSE
Commissioning,"Hot Commissioning
",Master the use and calibration of basic functions,It can operate independently and gradually increase the charge and discharge power until it runs at full power to verify the SOC protection function,BESS,ST2752-UX-UD,L2,Hot Commissioning Procedure,ST2752UD MOP L1 R01 - Hot Commissioning Procedure,https://sgusa3.sharepoint.com/:w:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7BBA8C42B9-1414-471C-B43B-069F7F69CEC4%7D&file=ST2752UD%20MOP%20L1%20R01%20-%20Hot%20Commissioning%20Process.docx&action=default&mobileredirect=true,FSE
Commissioning,"Hot Commissioning
",Master the use and calibration of basic functions,"Able to release the SOC protection independently, perform three full-round-discharge battery activation operations, and perform full-charge and full-discharge capacity calibration for the last time, and cooperate with on-site capacity testing
",BESS,ST2752-UX-UD,L3,Hot Commissioning Procedure,ST2752UD MOP L1 R01 - Hot Commissioning Procedure,https://sgusa3.sharepoint.com/:w:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7BBA8C42B9-1414-471C-B43B-069F7F69CEC4%7D&file=ST2752UD%20MOP%20L1%20R01%20-%20Hot%20Commissioning%20Process.docx&action=default&mobileredirect=true,FSE
Commissioning,"Hot Commissioning
",Master the use and calibration of basic functions,Familiar with common SAT test content,BESS,ST2752-UX-UD,L3,,,,FSE
Commissioning,Cold Commissioning,Familiar with BSC200 parameters setting configuration,Master the BSC200 parameters setting configuration during the cold commissioning stage,BESS,ST2752-UX-UD,L2,BSC200 cold commissioning parameters setting configuration MOP,"ST2752UD MOP L2 R01 - configuring BSC200 cold commissioning
",https://sgusa3.sharepoint.com/:w:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7B1E9BD201-E0FD-40C3-9CCE-8D02CB0A156D%7D&file=ST2752UD%20MOP%20L1%20R01%20-%20Configuring%20BSC200%20Cold%20Commissioning.docx&action=default&mobileredirect=true,FSE
"Commissioning
",Cold Commissioning,Familiar with LC200 parameters setting configuration,"Master the LC200 parameters setting configuration during the cold commissioning stage,",BESS,ST2752-UX-UD,L2,LC200 cold commissioning parameters setting configuration MOP,ST2752UD MOP L2 R01 - configuring LC200 cold commissioning,https://sgusa3.sharepoint.com/:w:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7B52D6C2F7-03D3-4812-A806-BD9053DFC9B6%7D&file=ST2752UD%20MOP%20L2%20R01%20-%20Configuring%20LC200%20Cold%20Commissioning.docx&action=default&mobileredirect=true,FSE
Instrument and Tool Use,Multimeter,Familiar with the operation of multimeter to measure capacitance,"Can correctly connect the red test lead and black test lead, can correctly select the range, and complete the capacitance measurement",BESS,ST2752-UX-UD,L1,Use of Instrument,BESS TECH L1 R01 - Use of Instrument,https://sgusa3.sharepoint.com/:w:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7B0DCCBE5E-D315-4AB6-8CD3-B4C6E8C07646%7D&file=BESS%20TECH%20L1%20R01%20-%20Use%20of%20Instruments.docx&action=default&mobileredirect=true,FSE
Instrument and Tool Use,Multimeter,Familiar with the operation of multimeter to measure resistance,"Be able to correctly connect the red test lead and black test lead, be able to correctly select the resistance file and range, and complete the resistance measurement",BESS,ST2752-UX-UD,L1,Use of Instrument,BESS TECH L1 R01 - Use of Instrument,https://sgusa3.sharepoint.com/:w:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7B0DCCBE5E-D315-4AB6-8CD3-B4C6E8C07646%7D&file=BESS%20TECH%20L1%20R01%20-%20Use%20of%20Instruments.docx&action=default&mobileredirect=true,FSE
Instrument and Tool Use,Multimeter,Familiar with multimeter voltage measurement operation,"Be able to correctly connect the red test lead and black test lead, be able to correctly select the voltage range and range, and complete the measurement of DC voltage and AC voltage",BESS,ST2752-UX-UD,L1,"Use of Instrument
",BESS TECH L1 R01 - Use of Instrument,https://sgusa3.sharepoint.com/:w:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7B0DCCBE5E-D315-4AB6-8CD3-B4C6E8C07646%7D&file=BESS%20TECH%20L1%20R01%20-%20Use%20of%20Instruments.docx&action=default&mobileredirect=true,FSE
Instrument and Tool Use,Multimeter,Familiar with the on-off operation of the multimeter,"Be able to correctly connect the red test lead and black test lead, be able to correctly select the buzzer gear, and complete the circuit continuity measurement",BESS,ST2752-UX-UD,L1,"Use of Instrument
",BESS TECH L1 R01 - Use of Instrument,https://sgusa3.sharepoint.com/:w:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7B0DCCBE5E-D315-4AB6-8CD3-B4C6E8C07646%7D&file=BESS%20TECH%20L1%20R01%20-%20Use%20of%20Instruments.docx&action=default&mobileredirect=true,FSE
Instrument and Tool Use,Clamp ammeter,Familiar with the use of clamp ammeter,"Able to set zero calibration, correctly select the range, measure current, and accurately judge the negative and positive values ​​of the measured current",BESS,ST2752-UX-UD,L1,Use of Instrument,BESS TECH L1 R01 - Use of Instrument,https://sgusa3.sharepoint.com/:w:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7B0DCCBE5E-D315-4AB6-8CD3-B4C6E8C07646%7D&file=BESS%20TECH%20L1%20R01%20-%20Use%20of%20Instruments.docx&action=default&mobileredirect=true,FSE
Instrument and Tool Use,Multimeter,Familiar with the use of multimeter diode files,"Be able to correctly connect the red test lead and black test lead, and be able to correctly select the diode file, and complete the measurement of diodes, triodes, Mos tubes and other devices
",BESS,ST2752-UX-UD,L1,Use of Instrument,BESS TECH L1 R01 - Use of Instrument,https://sgusa3.sharepoint.com/:w:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7B0DCCBE5E-D315-4AB6-8CD3-B4C6E8C07646%7D&file=BESS%20TECH%20L1%20R01%20-%20Use%20of%20Instruments.docx&action=default&mobileredirect=true,FSE
Instrument and Tool Use,"oscilloscope
",Familiar with oscilloscope operation,"Understand the working principle and scope of use of the oscilloscope, and master the functions and operation methods of the keys and knobs on the oscilloscope panel",BESS,ST2752-UX-UD,L3,,,,FSE
Instrument and Tool Use,"oscilloscope
",Familiar with oscilloscope operation,"According to the test type, select the corresponding voltage probe, differential probe, current probe, and skillfully set various parameters and probe sampling ratio",BESS,ST2752-UX-UD,L4,,,,FSE
Instrument and Tool Use,Resistant Shaker,Familiar with the method of using the shaking meter to measure resistance,Be able to connect the measurement circuit correctly and complete the impedance measurement correctly,BESS,ST2752-UX-UD,L1,Use of Instrument,BESS TECH L1 R01 - Use of Instrument,https://sgusa3.sharepoint.com/:w:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7B0DCCBE5E-D315-4AB6-8CD3-B4C6E8C07646%7D&file=BESS%20TECH%20L1%20R01%20-%20Use%20of%20Instruments.docx&action=default&mobileredirect=true,FSE
Instrument and Tool Use,Megger,Familiar with the method of using megohmmeter to measure resistance,Be able to connect the measurement circuit correctly and complete the impedance measurement correctly,BESS,ST2752-UX-UD,L1,Use of Instrument,BESS TECH L1 R01 - Use of Instrument,https://sgusa3.sharepoint.com/:w:/r/sites/AmericasTechnicalTraining/_layouts/15/Doc.aspx?sourcedoc=%7B0DCCBE5E-D315-4AB6-8CD3-B4C6E8C07646%7D&file=BESS%20TECH%20L1%20R01%20-%20Use%20of%20Instruments.docx&action=default&mobileredirect=true,FSE
Instrument and Tool Use,"oscilloscope
",Familiar with oscilloscope operation,"According to different fault types or test requirements, it has the ability to record and maintain corresponding data waveforms",BESS,ST2752-UX-UD,L4,,,,FSE
Instrument and Tool Use,"oscilloscope
",Familiar with oscilloscope operation,"Familiar with triggering, zooming, sampling, recording and other functional modes",BESS,ST2752-UX-UD,L4,,,,FSE
Instrument and Tool Use,Power Quality Analyzer,Familiar with power quality analyzer operation,"Able to complete voltage harmonics, current harmonics measurement and data export and processing",BESS,ST2752-UX-UD,L4,,,,FSE
Instrument and Tool Use,Power Quality Analyzer,Familiar with power quality analyzer operation,"Understand the working principle and scope of use of the power quality analyzer, and master the functions and operation methods of the keys and knobs on the oscilloscope panel",BESS,ST2752-UX-UD,L3,,,,FSE
Instrument and Tool Use,Power Quality Analyzer,Familiar with power quality analyzer operation,"According to the test type, select the corresponding voltage connection method and current loop, and skillfully set various parameters",BESS,ST2752-UX-UD,L4,,,,FSE
Instrument and Tool Use,"oscilloscope
",Familiar with oscilloscope operation,"According to the oscilloscope sampling waveform, analyze the sampling data, and determine the cause",BESS,ST2752-UX-UD,L5,,,,FSE
